,TRACK_ID,FRAME,TIME,PIXELS_X,PIXELS_Y,POSITION_X,POSITION_Y
0,0,0,0,459.2527881040892,48.869888475836426,123.539,13.145999999999999
1,0,1,30,451.88475836431223,38.92936802973978,121.557,10.472000000000001
2,0,2,60,448.96654275092936,38.4907063197026,120.772,10.354000000000001
3,0,3,90,450.49442379182153,33.7360594795539,121.18299999999999,9.075
4,0,4,120,452.1747211895911,36.10780669144981,121.635,9.713
5,0,5,150,448.0223048327137,34.71003717472119,120.51799999999999,9.337
6,0,7,210,447.35687732342006,36.81040892193309,120.339,9.902000000000001
7,0,8,240,444.5873605947955,39.721189591078065,119.594,10.685
8,0,9,270,442.8550185873605,43.69516728624536,119.12799999999999,11.754000000000001
9,0,10,300,441.65055762081784,43.87360594795538,118.804,11.802
10,0,12,360,441.58364312267656,45.903345724907055,118.786,12.347999999999999
11,0,13,390,438.0074349442379,46.94423791821561,117.824,12.628
12,0,14,420,438.2788104089219,43.95167286245353,117.897,11.823
13,0,15,450,438.33085501858733,41.72118959107806,117.911,11.222999999999999
14,0,20,600,442.174721189591,40.01858736059479,118.945,10.765
15,0,21,630,442.31970260223045,41.54275092936803,118.984,11.175
16,0,22,660,440.1189591078067,41.565055762081776,118.39200000000001,11.181
17,0,23,690,440.7992565055762,39.97769516728625,118.575,10.754000000000001
18,0,24,720,440.50557620817847,38.67286245353159,118.49600000000001,10.402999999999999
19,0,25,750,438.3903345724907,39.397769516728616,117.927,10.597999999999999
20,0,26,780,444.7360594795539,46.70631970260223,119.634,12.564
21,1,0,0,75.19330855018588,352.1858736059479,20.227,94.738
22,1,1,30,60.39776951672862,377.10408921933083,16.247,101.441
23,1,2,60,64.98513011152416,377.5650557620817,17.480999999999998,101.565
24,1,3,90,61.18215613382899,381.2602230483271,16.458,102.559
25,1,4,120,56.19330855018587,387.31598513011147,15.116,104.18799999999999
26,1,5,150,73.8996282527881,392.4646840148698,19.879,105.573
27,2,0,0,452.5539033457249,204.05204460966542,121.73700000000001,54.89
28,2,1,30,452.9405204460967,201.1524163568773,121.84100000000001,54.11
29,2,2,60,458.21189591078064,197.24907063197026,123.259,53.06
30,2,3,90,461.6654275092936,196.65427509293679,124.18799999999999,52.9
31,2,4,120,464.5724907063197,193.28624535315984,124.97,51.994
32,2,5,150,462.2230483271375,189.00743494423793,124.338,50.843
33,2,6,180,461.72490706319695,186.55762081784385,124.204,50.184
34,2,7,210,465.86245353159853,190.2453531598513,125.31700000000001,51.176
35,2,8,240,464.2788104089219,194.1078066914498,124.891,52.215
36,2,9,270,462.7360594795539,183.24163568773233,124.476,49.292
37,2,10,300,462.0669144981413,183.58364312267653,124.296,49.38399999999999
38,2,11,330,456.8550185873605,182.7918215613383,122.89399999999999,49.17100000000001
39,2,12,360,452.86988847583643,186.5910780669145,121.822,50.193000000000005
40,2,13,390,452.7918215613383,186.40148698884755,121.801,50.141999999999996
41,2,14,420,452.50929368029733,184.83271375464682,121.725,49.72
42,2,15,450,450.30483271375465,183.2007434944238,121.132,49.281000000000006
43,2,16,480,447.4423791821561,182.44981412639402,120.36200000000001,49.07899999999999
44,2,17,510,445.17843866170995,176.14869888475832,119.75299999999999,47.38399999999999
45,2,18,540,446.22304832713746,177.9182156133829,120.03399999999999,47.86
46,2,19,570,434.1672862453531,171.6096654275093,116.791,46.163000000000004
47,2,20,600,430.1710037174721,169.17472118959108,115.71600000000001,45.508
48,2,21,630,430.2527881040892,166.2788104089219,115.738,44.729
49,2,22,660,437.0037174721189,164.70260223048325,117.554,44.305
50,2,23,690,430.68773234200745,164.4646840148699,115.855,44.24100000000001
51,2,24,720,424.4832713754647,161.41635687732344,114.186,43.42100000000001
52,2,25,750,425.8587360594795,155.31598513011153,114.556,41.78
53,2,26,780,424.0706319702602,158.87360594795535,114.075,42.736999999999995
54,2,27,810,434.5799256505576,166.35687732342006,116.902,44.75
55,2,28,840,440.5687732342007,175.8698884758364,118.51299999999999,47.309
56,2,29,870,442.29368029739777,188.10408921933086,118.977,50.6
57,2,30,900,440.06691449814116,192.5613382899628,118.37799999999999,51.799
58,2,31,930,434.5799256505576,191.79553903345726,116.902,51.593
59,2,32,960,431.1152416356877,189.1524163568773,115.97,50.882
60,2,33,990,428.8252788104089,185.36802973977694,115.354,49.864
61,2,34,1020,427.635687732342,187.62453531598513,115.03399999999999,50.471000000000004
62,2,35,1050,429.86617100371745,186.9330855018587,115.634,50.285
63,2,36,1080,438.092936802974,187.88104089219328,117.84700000000001,50.54
64,2,37,1110,440.6691449814126,188.4981412639405,118.54,50.706
65,2,38,1140,440.42750929368026,185.8884758364312,118.475,50.004
66,2,39,1170,440.6691449814126,182.9330855018587,118.54,49.208999999999996
67,2,40,1200,443.13011152416357,181.72862453531596,119.20200000000001,48.885
68,2,41,1230,443.4312267657992,182.907063197026,119.28299999999999,49.202
69,2,42,1260,445.9442379182156,184.60223048327137,119.959,49.658
70,2,43,1290,445.9888475836431,182.4981412639405,119.971,49.092
71,2,44,1320,447.6765799256505,177.51301115241637,120.425,47.751000000000005
72,2,45,1350,449.20446096654274,186.37174721189587,120.836,50.13399999999999
73,2,46,1380,442.7472118959107,180.7806691449814,119.09899999999999,48.63
74,2,47,1410,443.86988847583643,181.98513011152411,119.40100000000001,48.95399999999999
75,2,48,1440,435.32713754646835,176.91078066914497,117.103,47.589
76,2,49,1470,433.7955390334572,170.85873605947955,116.691,45.961000000000006
77,2,50,1500,439.0148698884758,173.55390334572493,118.095,46.68600000000001
78,2,51,1530,440.0297397769516,176.5353159851301,118.368,47.488
79,2,52,1560,441.6171003717472,178.453531598513,118.795,48.004
80,2,53,1590,436.907063197026,177.9182156133829,117.52799999999999,47.86
81,2,54,1620,434.2081784386617,178.11152416356876,116.802,47.912
82,2,55,1650,430.68773234200745,176.9368029739777,115.855,47.596000000000004
83,2,56,1680,427.5204460966542,177.0446096654275,115.00299999999999,47.625
84,2,57,1710,424.4163568773234,175.00371747211895,114.16799999999999,47.076
85,2,58,1740,426.3940520446096,172.59479553903347,114.7,46.428000000000004
86,2,59,1770,425.907063197026,169.5724907063197,114.569,45.615
87,2,60,1800,425.542750929368,156.60223048327137,114.471,42.126000000000005
88,2,61,1830,426.9628252788104,147.36059479553901,114.853,39.64
89,2,62,1860,429.13382899628255,146.05947955390334,115.43700000000001,39.29
90,2,63,1890,427.37174721189587,143.91078066914497,114.963,38.711999999999996
91,2,64,1920,424.15613382899625,144.55762081784385,114.098,38.885999999999996
92,2,65,1950,416.97769516728624,139.86617100371748,112.167,37.624
93,2,66,1980,409.15985130111517,138.49442379182156,110.064,37.255
94,2,67,2010,405.24907063197026,145.23048327137545,109.012,39.067
95,2,68,2040,404.2304832713754,146.5055762081784,108.738,39.41
96,2,69,2070,401.7732342007435,140.3345724907063,108.07700000000001,37.75
97,2,70,2100,403.92193308550185,136.4721189591078,108.655,36.711
